,Cod_Loc,IdProvincia,IdDepartamento,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web
398,14147010,14,14147,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Nacional De La Estancia Jesuítica De Alta Gracia Y Casa Del Virrey Liniers,"Av. Padre Viera 41, Esq. Solares",,X5186XAE,3547.0,421 303,direccion@museoliniers.org.ar,www.museoliniers.org.ar/
399,14140020,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Altos de Chipion,Museo Municipal De Historia Y Ciencias Naturales Los Sanavirones De Altos De Chipión,Luchini 605,,X2417ALG,3562.0,493 109,,
400,14140030,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Arroyito,Museo Histórico Municipal José Domingo Mercado,Antigua Comisaría de la Ciudad,,X2432EGI,,,,
401,14140040,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Balnearia,Museo Histórico Municipal San José Estación Balnearia,Ex Estación del Ferrocarril Belgrano,,X5141AGA,3563.0,420 876,,
402,14182060,14,14182,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Municipal De Bellas Artes Walter De Navazio,General Paz 48,,X2550DYB,3534.0,426 488,,
403,14182060,14,14182,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Histórico Regional Sgto. Lorenzo De Lara,General Paz 48,,X2550DYB,3534.0,426 488,tulio@southlink.com.ar,
404,14182060,14,14182,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Atelier Carlos López Álvarez,Hipólito Irigoyen 710,,X2550AGP,3534.0,424 416,,
405,14112010,14,14112,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cerro Colorado,Reserva Natural Y Cultural Cerro Colorado Museo Arqueológico,Calle Pública S/N,,X5244AEB,,,,
406,14021050,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Colonia Caroya,Estancia Jesuítica De Caroya,Ruta E 66 S/N,,X5223AVH,3525.0,462 300,,
407,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Obispo Fray José Antonio De San Alberto,Caseros 124,,X5000AHD,351.0,434 1616,,
408,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Dr. Alfredo Stelzner,Vélez Sarsfield 299,,X5000JJC,351.0,433 2100,,
409,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Del Banco De La Provincia De Córdoba,San Jerónimo 166,,X5000AGD,351.0,420 7207,,
410,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Bellas Artes Emilio A. Caraffa,Avda. Hipólito Irigoyen 651,,X5000JHG,351.0,433 3412,museocaralla@cba.gov.ar,
411,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Municipal De Bellas Artes Dr. Genaro Pérez,Avda. Gral. Paz 33,,X5000XLA,351.0,434 1646,museogenaroperez@Cordoba.com.ar,
412,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Arte Religioso Juan De Tejeda,Independencia 122,,X5000IUD,351.0,570 2545,,
413,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Meteorológico Nacional Dr. Benjamín A. Gould,San Luis 808,,X5000BBL,351.0,434 2221,,www.smn.gov.ar/museo/cordoba/inicio.html
414,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico De La Universidad Nacional De Córdoba - Manzana Jesuítica,Obispo Trejo 242,,X5000IYF,351.0,433 2075,direccion@museohist.unc.edu.ar,
415,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Hospital De Clínicas,Santa Rosa 1564,,X5000ETF,351.0,433 7014 INT 112,museohnc@hotmail.com,
416,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Ciencias Naturales Arturo U. Illia,Poeta Lugones 395 - Barrio Nueva Córdoba,,X5000HZD,351.0,434 4070,,
417,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Provincial Marqués De Sobremonte,Rosario de Santa Fe 218,,X5000ACF,351.0,433 1661,,
418,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Astronómico Pte. D.F. Sarmiento - Dr. B.A. Gould,Laprida 854,,X5000BGR,351.0,433 2146,,
419,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Antropología,Av. Hipólito Irigoyen 174,,X5000JHO,351.0,433 1058,museo@ffyh.unc.edu.ar,
420,14014010,14,14014,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Casa De La Reforma Universitaria,"La Rioja, Esquina Paseo de la Reforma",,X5000EWF,351.0,433 7060,,
421,14091110,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cruz Chica,Museo La Casa De Manuel Mujica Lainez,Manuel Mujica Lainez S/N,,X5178AHB,,,,
422,14140190,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Fuertecito,Museo Escolar El Fuertecito,Alicia  Rossi de Comba S/N,,X2428XAC,3576.0,490 021,,
423,14140200,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Tío,Museo Histórico Municipal Estación El Tío,"25 de Mayo S/N, Ex Estación Ferroviaria",,X2432AMR,3576.0,491 015,,
424,14007210,14,14007,Espacios de Exhibición Patrimonial,Museos,Córdoba,"Embalse, Río Tercero",Museo Eva Perón,Camino a la Cruz S/N,,X5856BTC,3571.0,486 859,,
425,14021140,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Jesús María,Estancia De Jesús María - Museo Jesuítico Nacional,Pedro de Oñate S/N,,X5220CWO,3525.0,421 256,mjn-jm@coo85.com.ar,
426,14021150,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Calera,Museo Ricardo Pedroni,"San Martín 425, Barrio Centro",,X5151EMI,3543.0,466 022,,
427,14056100,14,14056,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Carlota,Museo Réplica Del Tercer Fuerte De La Punta Del Sauce,Hilarión Abaca Parque Costanero,,X2670AKJ,3584.0,429 687,,
428,14091110,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Cumbre,Museo Sala Miguel Ocampo,José Hernández 630,,X5180GQB,3548.0,457 036,,
429,14091120,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo De Ferrocarriles En Miniatura Trenshow,"Las Murallas 200, Villa Edén",,X5172BDB,3548.0,423 041,info@trenshow.net,
430,14091120,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo Del Deporte Pierre De Coubertin,Dr. Meincke 32,,X5172ABB,,,,
431,14140240,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Paquita,Museo Municipal Remembranza,Antigua Estación Ferroviaria de la Paquita,,X2416AWC,3562.0,495 009,,
432,14105110,14,14105,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Regional Del Trabajo,Bv. Sarmiento Esq. Rivadavia (Predio Ferroviario),,X5137AYF,3575.0,491 001,,
433,14105110,14,14105,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Histórico Municipal La Para,Gral. Roca 551 - Ex Estación del Ferrocarril,,X5137AWK,3575.0,491 446,museolapara@cooplapara.com.ar,
434,14021170,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Arqueológico La Puerta,"Calle Principal S/N,  frente a plaza principal",,4711,383.0,449 9621,,
435,14021170,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Histórico Municipal,9 de Julio y Pasaje Intendente Omar Oviedo Rojas (Ex Estación Ferroviaria),,X5137ADQ,3575.0,422 040,,
436,14140250,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Tordilla,Museo Histórico Municipal De La Tordilla,Av. Libertad 121,,X2435ALG,3576.0,496 011,,
437,14084030,14,14084,Espacios de Exhibición Patrimonial,Museos,Córdoba,Laboulaye,Archivo Y Museo Histórico Manuel A. Moreira,Prown y Rivadavia,,X6120ESP,,,,
438,14021160,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Las vertientes de la Granja,Museo Particular Atahualpa,Ruta E-53 s/n,,X5107XAL,3525.0,491 500,,
439,14063160,14,14063,Espacios de Exhibición Patrimonial,Museos,Córdoba,Leones,Museo William Henry Partridge,Intendente Zanotti 858,,X2594DPL,3472.0,481 850,,
440,14091140,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,Los Cocos,Museo La Loma,Av. Dra. Cecilia Grierson 1898,,X5182ACA,3548.0,492 140,museolaloma@mundomail.net,
441,14119120,14,14119,Espacios de Exhibición Patrimonial,Museos,Córdoba,Luque,Museo Histórico Municipal,Predio de Ex Ferrocarriles Argentinos Entre Santa Fe y Bv. Chacabuco,,X5967ABL,573.0,801 13 / 803 48,,
442,14140280,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Marull,Museo Municipal De Marull,"Av. Mariano Marull S/N, Ex Estación Ferroviaria",,X5139AOP,3563.0,492 008,museomarull@hotmail.com,
443,14126090,14,14126,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo De Las Campanas,Urquiza 962,,X5889CXE,3544.0,471 736,,
444,14126090,14,14126,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo Piedra Cruz Sur,Av. Mitre 1012,,X5889CXQ,3544.0,472 640,,
445,14140300,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Morteros,Museo Regional Morteros,Sarmiento y Riobamba,,X2421AEO,3562.0,404 588,,
446,14126110,14,14126,Espacios de Exhibición Patrimonial,Museos,Córdoba,Nono,Museo Polifacético Rocsen,"Alto de la Quinta S/N Área Rural, a 5 Km. de Nono",,X5887BDC,3544.0,498 218,museorocsen@vdolores.com.ar,www.museorocsen.org
447,14049050,14,14049,Espacios de Exhibición Patrimonial,Museos,Córdoba,Paraje Loza Corral,Casa Museo Fernando Fader,Camino Provincial,,X5201XAD,3521.0,422 044,,
448,14140330,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Porteña,Museo Municipal Porteña,Bv. 25 de Mayo S/N,,X2415BGR,3564.0,450 303,museoyarchivo@yahoo.com,
449,14119170,14,14119,Espacios de Exhibición Patrimonial,Museos,Córdoba,Pozo del Molle,Museo Y Archivo Histórico Municipal Pablo Recla,Centro Cívico Cultural la Estación,,X5913CNE,353.0,483 0101,,
450,14098230,14,14098,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Municipal De Bellas Artes,Colón 149 - Planta Alta,,X5800DKC,358.0,467 1209,museomunicipaldebellasartes@riocuarto.gov.ar,
451,14098230,14,14098,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Histórico Regional De Río Cuarto,Fotheringham 178,,X5800DGD,358.0,467 1208,,
452,14098230,14,14098,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Del Riel,Boulevard Roca y Ameghino,,X5800CJJ,358.0,467 1222,museodelriel@riocuarto.gov.ar,
453,14105240,14,14105,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Rural De Río Primero,Predio del Ferrocarril (Al Lado de la Terminal de Ómnibus),,X5127BGO,3574.0,420 026,,
454,14105240,14,14105,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Histórico Y De Ciencias Naturales Del Instituto Contardo Ferrini,Pablo Robert 90,,X5127BUN,3574.0,420 026,,
455,14119190,14,14119,Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Segundo,Museo Arqueológico Provincial Aníbal Montes,Leandro N. Alem 1061,,X5960ABK,3572.0,428 249,,
456,14161150,14,14161,Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Tercero,Museo Regional Florentina Ameghino,Int. Bonzano Entre Angélica Prado y L. Torres de Maldonado,,X5850EVB,3571.0,422 150,,
457,14161150,14,14161,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Tercero,Museo Estafeta Postal Lastenia Torres De Maldonado,Arenales 75,,X5850CBA,3571.0,439 276,culturario3@itc.com.ar,
458,14140350,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Sacanta,Museo Regional De Sacanta,Boulevar Mitre (Ex Estación Fcca),,X5945AVS,3533.0,492 178,,
459,14098250,14,14098,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Basilio,Museo Y Archivo Histórico Raúl Pautasso,Av. San Martín y 25 de Mayo,,X5841BCC,,,,
460,14140360,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Francisco,Museo De La Ciudad,Avellaneda 170,,X2400MDB,3564.0,439 172,,
461,14140360,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Francisco,Fundación Archivo Gráfico Y Museo Histórico De La Ciudad De San Francisco Y La Región,Iturraspe 901,,X2400CSG,3564.0,421 595,,
462,14028170,14,14028,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Luis José Pisano,Las Gramillas,,X5282APU,354.0,406 265,,
463,14028170,14,14028,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Hippie,Las Loras S/N,,X5282APU,3549.0,496 063,,
464,14028170,14,14028,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Rumi-Huasi,Libertad 595,,X5282AJF,,,,
465,14119200,14,14119,Espacios de Exhibición Patrimonial,Museos,Córdoba,Santiago Temple,Museo Histórico Municipal De Santiago Temple,Ex Estación Ferroviaria,,X5124BDJ,3574.0,497 020,,
466,14168110,14,14168,Espacios de Exhibición Patrimonial,Museos,Córdoba,Sinsacate,Museo Rural De La Posta De Sinsacate,Camino a Sinsacate S/N,,X5221AAB,3525.0,402 240,mjn-jm@coo85.com.ar,
467,14021280,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Y Centro Cultural Rivolta,Av. San Martín 3119,,X5109ACF,,,culturayeducacion@unquillo.gov.ar,
468,14021280,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Spilimbergo,Avda. Spilimbergo S/N,,X5109ABQ,3543.0,489 033,,
469,14021280,14,14021,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Guido Buffo Y Capilla Villa Leonor,"Camino Provincial S/N, Los Quebrachitos",,X5109ABV,,,,
470,14091240,14,14091,Espacios de Exhibición Patrimonial,Museos,Córdoba,Valle Hermoso,Museo Capitán Juan De Zevallos,Avda. Pte. Perón 199,,X5168AVC,3548.0,470 485,munivallehermoso@yahoo.com.ar,
471,14007270,14,14007,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Ciudad Parque,Museo Del Carruaje El Tacú,Ruta N°5 Km 69,,X5189XAX,3546.0,486 085,museodelcarruaje@yahoo.com.ar,
472,14049010,14,14049,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Colimba,Museo El Baúl De Los Recuerdos,Calle 5,,X5201XAB,,,,
473,14140420,14,14140,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Concepcion del Tío,Museo Histórico Regional Padre Francisco Cremasco,Gral Belgrano 422,,X2433ACJ,3576.0,493 121,,
474,14126200,14,14126,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Cura Brochero,Museo Brocheriano,25 de mayo 86,,X5891ACB,3544.0,470 051,comunidadbrochero@yahoo.com,
475,14112130,14,14112,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa de María del Rio Seco,Museo Leopoldo Lugones,Cautivita S/N,,X5248AMI,,,,
476,14112130,14,14112,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa de María del Rio Seco,Museo Arqueológico Municipal Enrique Ulla,Vicente Peñaloza - Jardines de la Terminal,,8248,8522.0,422 202,,
477,14119210,14,14119,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa del Rosario,Museo Histórico Municipal Villa Del Rosario,Avda. San Martín 780,,X5963EMP,3573.0,422 395,,
478,14105270,14,14105,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Fontana,Museo Histórico Municipal De Villa Fontana,Av. Pedro J. Fontana 126,,X5134AMN,3575.0,494 010,,
479,14007310,14,14007,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa General Belgrano,Museo Arqueológico Municipal Juan B. Ambrosetti,Julio a Roca 168,,X5194AAD,546.0,646 1333,,
480,14042170,14,14042,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa María,Museo De Artes Fernando Bonfiglioli,"Bv. Sarmiento Esq. San Martín, 1Er Piso",,X5901AJO,353.0,452 7092,,
481,14042170,14,14042,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa María,Casa Museo Gobernador Amadeo Sabattini,Mariano Moreno 270,,X5901BEF,353.0,461 9073,,
482,14021050,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Colonia Caroya,Bodega La Caroyense,Avda. San Martín 2281,,5223,3525.0,466270,lacaroyense@lacaroyense-sa.com.ar,
483,14021050,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Colonia Caroya,Bodega Nanini,Santos Nobile Norte N° 505,,5223,3525.0,466202,info@bodegananini.com,www.bodegananini.com
484,14021050,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Colonia Caroya,Parroquia Nuestra Señora De Monserrat,Av. San Martín 3720,,5223,3525.0,466 245,,
485,14021050,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Colonia Caroya,Casa De La Historia Y La Cultura Del Bicentenario,Calle 48 & Calle 9,,5223,3525.0,461187,casadelahistoriacoloniacaroya@gmail.com,
486,14021280,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Unquillo,Tinku Wasi Ruka Xawun,Yapeyú 70,,5109,3543.0,486705,pueblos.originarios@hotmail.com,
487,14021290,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Villa Allende,Casa Roja. Multiespacio De Arte,Rio de Janeiro 165,,5105,,,Elbichito82@hotmail.com,
488,14021290,14,14021,Espacios de Exhibición Patrimonial,,Córdoba,Villa Allende,Casa De La Cultura,Figueroa Alcorta 426,,5105,3543.0,439287,cultura@villaallende.gov.ar,www.villaallende.gov.ar
489,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de la escuela normal Alejandro Carbó,Av. Colón 959,,,,,,
490,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de la 2° Pizzería Don Luis,Av. Gral. Paz 33,,,,,,
491,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo Superior de Bellas Artes Palacio Ferreyra,Av. Hipólito Yrigoyen 511,,,,,,
492,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo Palacio Dionisi,Av. Hipolito Yrigoyen 622,,,,,,
493,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de los niños Barrilete,Av. Recta Martinoli 786,,,,,,
494,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo Marco,Av. Sabattini 4750,,,,,,
495,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo del Teatro y de la música Cristóbal de Aguilar,Av. Vélez Sársfield 365,,,,,,
496,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Centro de Arte Contemporáneo Chateau Carreras,,,,,,,
497,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo Ingenium - Museo de Cultura Tecnológica,Bv. Las Heras 480,,,,,,
498,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Cripta Jesuítica del Noviciado Viejo,Colón esq. Rivera Indarte,,,,,,
499,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de la Legislatura de Córdoba,Deán Funes 94,,,,,,
500,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,MANTA Museo de Arte Nativo de Textiles Antiguos,Dellepiane 1792,,,,,,
501,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de la Historia de la Ciudad,,,,,,,
502,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de la Industria,Libertad 1130,,,,,,
503,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo del Colegio Nacional de Monserrat,,,,,,,
504,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo Iberoamericano de Artesanías,Pasaje Revol 10 esq. Belgrano – Bº Güemes,,,,,,
505,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Archivo Provincial de la Memoria,Pje. Sta Catalina 66,,,,,,
506,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de las Mujeres,Rivera Indarte 55,,,,,,
507,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Ex Centro Clandestino de Detención, La Perla",,,,,,,
508,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Unidad Básica Casa Museo,San Luis 630,,,,,,
509,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Museo de Ciencias de la Salud, Hospital Nacional de Clínicas",,,,,,,
510,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Museo de Odontología, Hospital Nacional de Clínicas",Santa Rosa 1564,,,,,,
511,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Museo de Patología Ferdinando Strada, Hospital Nacional de Clínicas",Santa Rosa 1564,,,,,,
512,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Espacio para la Memoria, Promoción y Defensa de los Derechos Humanos Campo de la Ribera",Sta Fe 49,,,,,,
513,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,Museo de Mineralogía y Geología Dr. A. Steltzner,Vélez Sársfield 249,,,,,,
514,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Museo de Zoología, Academia de ciencias",Vélez Sársfield 249,,,,,,
515,14014010,14,14014,Espacios de Exhibición Patrimonial,,Córdoba,Cordoba,"Museo de Paleontología, Academia de ciencias","Vélez Sársfield 249, 1 piso",,,,,,
